ID,TITLE,BRAND,RATING,COUNT_OF_RATE,CURRENT_PRICE,SHIPPING_PRICE,TOTAL_PRICE,IMG_URL,ITEM_URL,MAX_RESOLUTION,DISPLAY_PORT,HDMI,DIRECT_X,MODEL,CREATED_TIME
N82E16814932066,"GIGABYTE GeForce RTX 2080 GAMING OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080GAMING OC-8GC Video Card",GIGABYTE,4.3,42,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-066-V07.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-gv-n2080gaming-oc-8gc/p/N82E16814932066,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2080GAMING OC-8G,2023-03-23 10:45:10
N82E16814932067,"GIGABYTE GeForce RTX 2080 WINDFORCE OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080WF3OC-8GC Video Card",GIGABYTE,3.7,20,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-067-V07.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-gv-n2080wf3oc-8gc/p/N82E16814932067,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2080WF3OC-8GC,2023-03-23 10:45:10
N82E16814932073,GIGABYTE Radeon RX 570 8GB GDDR5 PCI Express 3.0 x16 CrossFireX Support ATX Video Card GV-RX570GAMING-8GD,GIGABYTE,4.5,2,1287.0,0.0,1287.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-073-V01.jpg,https://www.newegg.com/gigabyte-radeon-rx-570-gv-rx570gaming-8gd/p/N82E16814932073,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.0,,GV-RX570GAMING-8GD,2023-03-23 10:45:10
N82E16814932074,"GIGABYTE AORUS GeForce RTX 2080 Ti XTREME WATERFORCE WB 11G Graphics Card, Pre-Installed Waterblock, 11GB 352-Bit GDDR6, GV-N208TAORUSX WB-11GC Video Card",GIGABYTE,4.7,12,2365.0,0.0,2365.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-074-V10.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-ti-gv-n208taorusx-wb-11gc/p/N82E16814932074,7680 x 4320,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GVN208TAORUSXWB11GC,2023-03-23 10:45:10
N82E16814932076,GIGABYTE AORUS GeForce RTX 2080 TI DirectX 12 GV-N208TAORUS X-11GC Video Card,GIGABYTE,3.9,48,1210.0,0.0,1210.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-076-S01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-ti-gv-n208taorus-x-11gc/p/N82E16814932076,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N208TAORUS X-11GC,2023-03-23 10:45:10
N82E16814932077,GIGABYTE AORUS GeForce RTX 2080 Ti 11GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N208TAORUS-11GC,GIGABYTE,2.3,6,799.99,0.0,799.99,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-077-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-ti-gv-n208taorus-11gc/p/N82E16814932077,7680 x 4320,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N208TAORUS-11GC,2023-03-23 10:45:10
N82E16814932078,GIGABYTE GeForce RTX 2080 Ti DirectX 12 GV-N208TTURBO OC-11GC 11GB 352-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,GIGABYTE,0.0,0,1210.0,0.0,1210.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-078-V07.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-ti-gv-n208tturbo-oc-11gc/p/N82E16814932078,,3 x DisplayPort,1 x HDMI,,GV-N208TTURBOOC-11GC,2023-03-23 10:45:10
N82E16814932079,GIGABYTE RTX 2080 TI 11GB GDDR6 GV-N208TWF3-11GC PCI Express 3.0 x16 Video Card,GIGABYTE,2.6,14,1210.0,0.0,1210.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-079-V11.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-ti-gv-n208twf3-11gc/p/N82E16814932079,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N208TWF3-11GC,2023-03-23 10:45:10
N82E16814932080,"GIGABYTE AORUS GeForce RTX 2080 XTREME WATERFORCE WB 8G Graphics Card, Pre-Installed Waterblock, 8GB 256-Bit GDDR6, GV-N2080AORUSX WB-8GC Video Card",GIGABYTE,4.6,8,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-080-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-gv-n2080aorusx-wb-8gc/p/N82E16814932080,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N2080AORUSX WB-8G,2023-03-23 10:45:10
N82E16814932081,"GIGABYTE AORUS GeForce RTX 2080 XTREME WATERFORCE 8G Graphics Card, 240mm AIO with RGB Fans, 8GB 256-Bit GDDR6, GV-N2080AORUSX W-8GC Video Card",GIGABYTE,4.3,22,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-081-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-gv-n2080aorusx-w-8gc/p/N82E16814932081,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N2080AORUSX W-8GC,2023-03-23 10:45:10
N82E16814932082,"GIGABYTE AORUS GeForce RTX 2080 XTREME 8G Graphics Card, 3 x Stacked WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080AORUS X-8GC Video Card",GIGABYTE,3.8,22,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-082-V18.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-gv-n2080aorus-x-8gc/p/N82E16814932082,7680 x 4320,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N2080AORUS X-8GC,2023-03-23 10:45:10
N82E16814932083,"GIGABYTE AORUS GeForce RTX 2080 8G Graphics Card, 3 x Stacked WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080AORUS-8GC Video Card",GIGABYTE,2.5,24,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-083-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-gv-n2080aorus-8gc/p/N82E16814932083,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N2080AORUS-8GC,2023-03-23 10:45:10
N82E16814932084,"GIGABYTE GeForce RTX 2080 GAMING OC WHITE 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080GAMINGOC WHITE-8GC Video Card",GIGABYTE,3.7,22,647.08,49.99,697.07,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-084-V09.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-gv-n2080gamingoc-white-8gc/p/N82E16814932084,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.0b,,N2080GAMINGOCWHIT8GC,2023-03-23 10:45:10
N82E16814932086,"GIGABYTE GeForce RTX 2080 WINDFORCE 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080WF3-8GC Video Card",GIGABYTE,3.6,14,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-086-V10.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-gv-n2080wf3-8gc/p/N82E16814932086,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2080WF3-8GC,2023-03-23 10:45:10
N82E16814932087,"GIGABYTE AORUS GeForce RTX 2070 XTREME 8G Graphics Card, 3 x Stacked WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2070AORUS X-8GC Video Card",GIGABYTE,3.3,10,749.0,0.0,749.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-087-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-gv-n2070aorus-x-8gc/p/N82E16814932087,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N2070AORUS X-8GC,2023-03-23 10:45:10
N82E16814932089,"GIGABYTE GeForce RTX 2070 GAMING OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2070GAMING OC-8GC Video Card",GIGABYTE,3.4,20,508.8,49.99,558.79,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-089-V16.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-gv-n2070gaming-oc-8gc/p/N82E16814932089,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GVN2070GAMING OC-8GC,2023-03-23 10:45:10
N82E16814932090,"GIGABYTE GeForce RTX 2070 GAMING OC WHITE 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2070GAMINGOC WHITE-8GC Video Card",GIGABYTE,3.5,8,749.0,0.0,749.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-090-Z07.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-gv-n2070gamingoc-white-8gc/p/N82E16814932090,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,N2070GAMINGOCWHIT8GC,2023-03-23 10:45:10
N82E16814932091,"GIGABYTE GeForce RTX 2070 WINDFORCE 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2070WF3-8GC Video Card",GIGABYTE,2.4,164,497.98,49.99,547.97,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-091-V10.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-gv-n2070wf3-8gc/p/N82E16814932091,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2070WF3-8GC,2023-03-23 10:45:10
N82E16814932094,"GIGABYTE GeForce RTX 2070 GAMING 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2070GAMING-8GC Video Card",GIGABYTE,2.9,9,493.88,49.99,543.87,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-094-V20.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-gv-n2070gaming-8gc/p/N82E16814932094,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2070GAMING-8GC,2023-03-23 10:45:10
N82E16814932114,"GIGABYTE GeForce RTX 2060 WINDFORCE OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060WF2OC-6GD Video Card",GIGABYTE,3.8,6,333.08,49.99,383.07,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-114-V07.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060wf2oc-6gd/p/N82E16814932114,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2060WF2OC-6GD,2023-03-23 10:45:10
N82E16814932115,"GIGABYTE Geforce RTX 2060 OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060OC-6GD Video Card",GIGABYTE,4.1,111,294.0,49.99,343.99,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-115-01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060oc-6gd/p/N82E16814932115,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2060OC-6GD v2.0,2023-03-23 10:45:10
N82E16814932116,"GIGABYTE AORUS GeForce RTX 2060 XTREME 6G Graphics Card, 3 x Stacked WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060AORUS X-6GC REV2.0 Video Card",GIGABYTE,4.3,22,571.23,0.0,571.23,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-116-S01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060aorus-x-6gc-rev2-0/p/N82E16814932116,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GVN2060AORUSX6GCREV2,2023-03-23 10:45:10
N82E16814932119,"GIGABYTE GeForce RTX 2060 GAMING OC PRO 6G Graphics Card, 3 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060GAMINGOC PRO-6GD Video Card",GIGABYTE,4.7,9,359.88,49.99,409.87,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-119-V06.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060gamingoc-pro-6gd/p/N82E16814932119,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,2060GAMINGOCPRO6G,2023-03-23 10:45:10
N82E16814932120,"GIGABYTE Geforce RTX 2060 Gaming OC 6G Graphics Card, 3 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060GAMING OC-6GD Video Card",GIGABYTE,4.3,27,357.22,49.99,407.21,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-120-V06.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060gaming-oc-6gd/p/N82E16814932120,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2060GAMINGOC6G,2023-03-23 10:45:10
N82E16814932129,"GIGABYTE GeForce GTX 1660 Ti GAMING OC 6G Graphics Card, 3 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N166TGAMING OC-6GD Video Card",GIGABYTE,5.0,5,320.55,49.99,370.54,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-129-V06.jpg,https://www.newegg.com/gigabyte-geforce-gtx-1660-ti-gv-n166tgaming-oc-6gd/p/N82E16814932129,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N166TGAMING OC-6G,2023-03-23 10:45:10
N82E16814932131,"GIGABYTE GeForce GTX 1660 Ti OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N166TOC-6GD Video Card",GIGABYTE,4.4,108,0.0,37.93,37.93,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-131-V13.jpg,https://www.newegg.com/gigabyte-geforce-gtx-1660-ti-gv-n166toc-6gd/p/N82E16814932131,7680x4320@60Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N166TOC-6GD,2023-03-23 10:45:10
N82E16814932132,"GIGABYTE GeForce GTX 1660 Ti MINI ITX OC 6G Graphics Card, Mini ITX Form Factor, 6GB 192-Bit GDDR6, GV-N166TIXOC-6GD Video Card",GIGABYTE,4.8,6,330.1,49.99,380.09,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-132-V01.jpg,https://www.newegg.com/gigabyte-geforce-gtx-1660-ti-gv-n166tixoc-6gd/p/N82E16814932132,DisplayPort 1.4: 4096 x 2160 @ 60 Hz HDMI 2.0b: 7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N166TIXOC-6GD,2023-03-23 10:45:10
N82E16814932137,"GIGABYTE GeForce GTX 1660 GAMING OC 6G Graphics Card, 3 x WINDFORCE Fans, 6GB 192-Bit GDDR5, GV-N1660GAMING OC-6GD Video Card",GIGABYTE,4.7,12,249.99,37.93,287.92,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-137-Z01.jpg,https://www.newegg.com/gigabyte-geforce-gtx-1660-gv-n1660gaming-oc-6gd/p/N82E16814932137,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N1660GAMING OC-6G,2023-03-23 10:45:10
N82E16814932138,"GIGABYTE GeForce GTX 1660 OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR5, GV-N1660OC-6GD Video Card",GIGABYTE,4.4,54,197.8,49.99,247.79,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-138-04.jpg,https://www.newegg.com/gigabyte-geforce-gtx-1660-gv-n1660oc-6gd/p/N82E16814932138,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N1660OC-6GD,2023-03-23 10:45:10
N82E16814932139,GIGABYTE GeForce RTX 2060 6GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N2060GAMINGOC PRO WHITE-6GD,GIGABYTE,3.8,10,695.0,0.0,695.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-139-V07.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060gamingoc-pro-white-6gd/p/N82E16814932139,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,2060GAMINGOCPROWH 6G,2023-03-23 10:45:10
N82E16814932150,"GIGABYTE GeForce GTX 1650 OC 4G Graphics Card, 2 x WINDFORCE Fans, 4GB 128-Bit GDDR5, GV-N1650OC-4GD Video Card",GIGABYTE,4.4,53,239.0,0.0,239.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-150-S04.jpg,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1650oc-4gd/p/N82E16814932150,7680 x 4320 @ 60 Hz,1 x DisplayPort 1.4,2 x HDMI 2.0b,,GV-N1650OC-4GD,2023-03-23 10:45:10
N82E16814932151,"GIGABYTE GeForce GTX 1650 MINI ITX OC 4G Graphics Card, Mini ITX Form Factor, 4GB 128-Bit GDDR5, GV-N1650IXOC-4GD Video Card",GIGABYTE,4.4,8,163.5,49.99,213.49,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-151-Z01.jpg,https://www.newegg.com/gigabyte-geforce-gtx-1650-gv-n1650ixoc-4gd/p/N82E16814932151,7680 x 4320 @ 60 Hz,1 x DisplayPort 1.4,2 x HDMI 2.0b,,GV-N1650IXOC-4GD,2023-03-23 10:45:10
N82E16814932157,GIGABYTE GeForce RTX 2060 6GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N2060WF2OC-6GD R2,GIGABYTE,3.8,30,320.5,49.99,370.49,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-157-01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060wf2oc-6gd-r2/p/N82E16814932157,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2060WF2OC-6GD R2,2023-03-23 10:45:10
N82E16814932159,"GIGABYTE GeForce RTX 2060 WINDFORCE 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060WF2-6GD Video Card",GIGABYTE,5.0,1,324.7,49.99,374.69,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-159-Z01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060wf2-6gd/p/N82E16814932159,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2060WF2-6GD,2023-03-23 10:45:10
N82E16814932160,GIGABYTE GeForce RTX 2070 8GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N2070WF2-8GD,GIGABYTE,3.9,167,472.88,49.99,522.87,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-160-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-gv-n2070wf2-8gd/p/N82E16814932160,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N2070WF2-8GD,2023-03-23 10:45:10
N82E16814932170,"GIGABYTE AORUS GeForce RTX 2070 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6, GV-N207SAORUS-8GC Video Card",GIGABYTE,3.7,56,633.98,49.99,683.97,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-170-V09.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207saorus-8gc/p/N82E16814932170,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N207SAORUS-8GC,2023-03-23 10:45:10
N82E16814932172,"GIGABYTE AORUS GeForce RTX 2060 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6, GV-N206SAORUS-8GC Video Card",GIGABYTE,4.2,26,549.99,75.0,624.99,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-172-V09.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-super-gv-n206saorus-8gc/p/N82E16814932172,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N206SAORUS-8GC,2023-03-23 10:45:10
N82E16814932173,"GIGABYTE GeForce RTX 2060 Super GAMING OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N206SGAMING OC-8GC Video Card",GIGABYTE,4.1,17,454.38,49.99,504.37,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-173-V10.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-super-gv-n206sgaming-oc-8gc/p/N82E16814932173,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N206SGAMINGOC-8GC,2023-03-23 10:45:10
N82E16814932174,"GIGABYTE GeForce RTX 2060 Super WINDFORCE OC 8G Graphics Card, 2 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N206SWF2OC-8GD Video Card",GIGABYTE,3.9,41,0.0,37.93,37.93,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-174-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2060-super-gv-n206swf2oc-8gd/p/N82E16814932174,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N206SWF2OC-8GD,2023-03-23 10:45:10
N82E16814932175,"GIGABYTE AORUS GeForce RTX 2080 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6, GV-N208SAORUS-8GC Video Card",GIGABYTE,4.2,19,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-175-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-super-gv-n208saorus-8gc/p/N82E16814932175,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N208SAORUS-8GC,2023-03-23 10:45:10
N82E16814932176,"GIGABYTE GeForce RTX 2080 Super GAMING OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N208SGAMING OC-8GC Video Card",GIGABYTE,3.8,13,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-176-V10.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-super-gv-n208sgaming-oc-8gc/p/N82E16814932176,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N208SGAMING OC8GC,2023-03-23 10:45:10
N82E16814932179,"GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SWF3OC-8GC Video Card",GIGABYTE,3.0,9,749.0,0.0,749.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-179-V08.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207swf3oc-8gc/p/N82E16814932179,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N207SWF3OC-8GC,2023-03-23 10:45:10
N82E16814932206,GIGABYTE AORUS GeForce RTX 2080 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N208SAORUS W-8GC,GIGABYTE,4.3,19,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-206-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-super-gv-n208saorus-w-8gc/p/N82E16814932206,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,3 x HDMI 2.0b,,GV-N208SAORUS W-8GC,2023-03-23 10:45:10
N82E16814932208,"GIGABYTE Radeon RX 5700 XT GAMING OC 8G Graphics Card, PCIe 4.0, 8GB 256-Bit GDDR6, GV-R57XTGAMING OC-8GD Video Card",GIGABYTE,3.4,281,520.75,49.99,570.74,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-208-V10.jpg,https://www.newegg.com/gigabyte-radeon-rx-5700-xt-gv-r57xtgaming-oc-8gd/p/N82E16814932208,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-R57XTGAMINGOC-8GD,2023-03-23 10:45:10
N82E16814932211,"GIGABYTE GeForce RTX 2080 Super WINDFORCE OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N208SWF3OC-8GD Video Card",GIGABYTE,3.8,19,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-211-V10.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-super-gv-n208swf3oc-8gd/p/N82E16814932211,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N208SWF3OC-8GD,2023-03-23 10:45:10
N82E16814932212,"GIGABYTE GeForce RTX 2070 Super GAMING OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SGAMING OC-8GD Video Card",GIGABYTE,4.3,184,593.98,49.99,643.97,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-212-V04.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207sgaming-oc-8gd/p/N82E16814932212,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N207SGAMINGOC-8GD,2023-03-23 10:45:10
N82E16814932213,"GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SWF3OC-8GD Video Card",GIGABYTE,4.3,238,582.88,49.99,632.87,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-213-V04.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207swf3oc-8gd/p/N82E16814932213,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GV-N207SWF3OC-8GD,2023-03-23 10:45:10
N82E16814932218,"GIGABYTE GeForce RTX 2080 Super GAMING OC 8G (Rev 2.0) Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N208SGAMING OC-8GC Video Card",GIGABYTE,4.2,34,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-218-S06.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2080-super-gv-n208sgaming-oc-8gc/p/N82E16814932218,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GVN208SGAMINGOC8GV2,2023-03-23 10:45:10
N82E16814932219,GIGABYTE GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N207SGAMINGOC WHITE-8GD,GIGABYTE,4.5,76,749.0,0.0,749.0,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-219-V01.jpg,https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207sgamingoc-white-8gd/p/N82E16814932219,7680 x 4320 @ 60 Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,GVN207SGAMINGOCWHI,2023-03-23 10:45:10
